625,"Dihydroquinidine barbiturate","DB01341","The barbiturate, dihydroquinidine barbiturate, may decrease the effect of the corticosteroid, prednisone."
625,"Edrophonium","DB01010","The corticosteroid, prednisone, may decrease the effect of the anticholinesterase, edrophonium."
625,"Estradiol","DB00783","The estrogenic agent, estradiol, may increase the effect of corticosteroid, prednisone."
625,"Estriol","DB04573","The estrogenic agent, estriol, may increase the effect of corticosteroid, prednisone."
625,"Estrone","DB00655","The estrogenic agent, estrone, may increase the effect of corticosteroid, prednisone."
625,"Estropipate","DB04574","The estrogenic agent, estropipate, may increase the effect of corticosteroid, prednisone."
625,"Ethinyl Estradiol","DB00977","The estrogenic agent, ethinyl estradiol, may increase the effect of corticosteroid, prednisone."
625,"Ethotoin","DB00754","The enzyme inducer, ethotoin, may decrease the effect of the corticosteroid, prednisone."
625,"F","DB06223","decreases the effect of cortisone by metabolism alteration. "
625,"Fosphenytoin","DB01320","The enzyme inducer, fosphenytoin, may decrease the effect of the corticosteroid, prednisone."
625,"Glycerol Phenylbutyrate","DB08909","Use of corticosteroids may cause the breakdown of body protein and increase plasma ammonia levels. Monitor ammonia levels closely when corticosteroids and glycerol pehnylbutyrate are used concomitantly."
625,"Heptabarbital","DB01354","The barbiturate, heptabarbital, may decrease the effect of the corticosteroid, prednisone."
625,"Hexobarbital","DB01355","The barbiturate, hexobarbital, may decrease the effect of the corticosteroid, prednisone."
625,"Indacaterol","DB05039","Concomitant therapy may increase the risk of hypokalemia via intracellular shunting. Monitor for adverse effects and especially for cardiovascular effects associated with hypokalemia. "
625,"Insulin Lispro","DB00046","Concomitant therapy with corticosteriods may reduce the blood-glucose-lowering effect of insulin lispro. "
625,"Itraconazole","DB01167","The imidazole, itraconazole, may increase the effect and toxicity of the corticosteroid, prednisone."
625,"Ketoconazole","DB01026","The imidazole, ketoconazole, may increase the effect and toxicity of the corticosteroid, prednisone."
625,"Linagliptin","DB08882","CYP3A4 inducers may decrease levels of linagliptin and diminish the hypoglycemic effect of antidiabetic agents. Monitor concomitant therapy closely. "
625,"Magnesium salicylate","DB01397","The corticosteroid, prednisolone, may decrease the effect of magnesium salicylate. "
625,"Mephenytoin","DB00532","The enzyme inducer, mephenytoin, may decrease the effect of the corticosteroid, prednisone."
625,"Mestranol","DB01357","The estrogenic agent, mestranol, may increase the effect of corticosteroid, prednisone."
625,"Methohexital","DB00474","The barbiturate, methohexital, may decrease the effect of the corticosteroid, prednisone."
625,"Methylphenobarbital","DB00849","The barbiturate, methylphenobarbital, may decrease the effect of the corticosteroid, prednisone."
625,"Midodrine","DB00211","Increased arterial pressure"
625,"Neostigmine","DB01400","The corticosteroid, prednisone, may decrease the effect of the anticholinesterase, neostigmine."
625,"Pentobarbital","DB00312","The barbiturate, pentobarbital, may decrease the effect of the corticosteroid, prednisone."
625,"Phenobarbital","DB01174","The barbiturate, phenobarbital, may decrease the effect of the corticosteroid, prednisone."
625,"Phenytoin","DB00252","The enzyme inducer, phenytoin, may decrease the effect of the corticosteroid, prednisone."
625,"Primidone","DB00794","The barbiturate, primidone, may decrease the effect of the corticosteroid, prednisone."
625,"Pyridostigmine","DB00545","The corticosteroid, prednisone, may decrease the effect of the anticholinesterase, pyridostigmine."
625,"Quinestrol","DB04575","The estrogenic agent, quinestrol, may increase the effect of corticosteroid, prednisone."
625,"Quinidine barbiturate","DB01346","The barbiturate, quinidine barbiturate, may decrease the effect of the corticosteroid, prednisone."
625,"Rifampicin","DB01045","The enzyme inducer, rifampin, may decrease the effect of the corticosteroid, prednisone."
625,"Salicylate-sodium","DB01398","The corticosteroid, prednisone, may decrease the effect of the salicylate, salicylate-sodium."
625,"Salsalate","DB01399","The corticosteroid, prednisone, may decrease the effect of the salicylate, salsalate."
625,"Secobarbital","DB00418","The barbiturate, secobarbital, may decrease the effect of the corticosteroid, prednisone."
625,"Tacrine","DB00382","Tacrine and Prednisone may independently exacerbate muscle weakness in myasthenia gravis patients. Monitor for additive muscle weakness effects."
625,"Talbutal","DB00306","The barbiturate, talbutal, may decrease the effect of the corticosteroid, prednisone."
625,"Trastuzumab","DB00072","Trastuzumab may increase the risk of neutropenia and anemia. Monitor closely for signs and symptoms of adverse events. "
625,"Trisalicylate-choline","DB01401","The corticosteroid, prednisone, may decrease the effect of the salicylate, trisalicylate-choline."
625,"Vecuronium","DB01339","Vecuronium may increase the adverse neuromuscular effects of systemic corticosteroids, such as Prednisone. Monitor for increased muscle weakness and signs of polyneuropathies and myopathy. "
625,"Warfarin","DB00682","The corticosteroid, prednisone, alters the anticoagulant effect of warfarin."
626,"Acenocoumarol","DB01418","The fibrate increases the anticoagulant effect"
626,"Acetohexamide","DB00414","Clofibrate may increase the effect of sulfonylurea, acetohexamide."
626,"Anisindione","DB01125","The fibrate increases the anticoagulant effect"
626,"Chlorpropamide","DB00672","Clofibrate may increase the effect of sulfonylurea, chlorpropamide."
626,"Dicoumarol","DB00266","The fibrate increases the anticoagulant effect"
626,"Gliclazide","DB01120","Clofibrate may increase the effect of sulfonylurea, gliclazide."
626,"Glipizide","DB01067","Clofibrate may increase the effect of sulfonylurea, glipizide."
626,"Glisoxepide","DB01289","Clofibrate may increase the effect of sulfonylurea, glisoxepide."
626,"Glyburide","DB01016","Clofibrate may increase the effect of sulfonylurea, glibenclamide."
626,"Glycodiazine","DB01382","Clofibrate may increase the effect of sulfonylurea, glycodiazine."
626,"Insulin Aspart","DB01306","Increases the effect of insulin"
626,"Insulin Detemir","DB01307","Increases the effect of insulin"
626,"Insulin Glulisine","DB01309","Increases the effect of insulin"
626,"Tolazamide","DB00839","Clofibrate may increase the effect of sulfonylurea, tolazamide."
626,"Tolbutamide","DB01124","Clofibrate may increase the effect of sulfonylurea, tolbutamide."
626,"Ursodeoxycholic acid","DB01586","The fibric acid derivative decreases the effect of ursodiol"
626,"Warfarin","DB00682","The fibrate increases the anticoagulant effect"
627,"Amprenavir","DB00701","Increased risk of cardiotoxicity and arrhythmias"
627,"Aprepitant","DB00673","Increased risk of cardiotoxicity and arrhythmias"
627,"Bepridil","DB01244","Increased risk of cardiotoxicity and arrhythmias"
627,"Cimetidine","DB00501","Increased risk of cardiotoxicity and arrhythmias"
627,"Cisapride","DB00604","Increased risk of cardiotoxicity and arrhythmias"
627,"Clarithromycin","DB01211","Increased risk of cardiotoxicity and arrhythmias"
627,"Delavirdine","DB00705","Increased risk of cardiotoxicity and arrhythmias"
627,"Efavirenz","DB00625","Increased risk of cardiotoxicity and arrhythmias"
627,"Erythromycin","DB00199","Increased risk of cardiotoxicity and arrhythmias"
627,"Fluoxetine","DB00472","Increased risk of cardiotoxicity and arrhythmias"
627,"Fluvoxamine","DB00176","Increased risk of cardiotoxicity and arrhythmias"
627,"Fosamprenavir","DB01319","Increased risk of cardiotoxicity and arrhythmias"
627,"Grepafloxacin","DB00365","Increased risk of cardiotoxicity and arrhythmias"
627,"Indinavir","DB00224","Increased risk of cardiotoxicity and arrhythmias"
627,"Itraconazole","DB01167","Increased risk of cardiotoxicity and arrhythmias"
627,"Josamycin","DB01321","Increased risk of cardiotoxicity and arrhythmias"
627,"Ketoconazole","DB01026","Increased risk of cardiotoxicity and arrhythmias"
627,"Mesoridazine","DB00933","Increased risk of cardiotoxicity and arrhythmias"
627,"Mibefradil","DB01388","Increased risk of cardiotoxicity and arrhythmias"
627,"Nefazodone","DB01149","Increased risk of cardiotoxicity and arrhythmias"
627,"Nelfinavir","DB00220","Increased risk of cardiotoxicity and arrhythmias"
627,"Posaconazole","DB01263","Contraindicated co-administration"
627,"Quinine","DB00468","Increased risk of cardiotoxicity and arrhythmias"
627,"Quinupristin","DB01369","This combination presents an increased risk of toxicity"
627,"Ritonavir","DB00503","Increased risk of cardiotoxicity and arrhythmias"
627,"Saquinavir","DB01232","Increased risk of cardiotoxicity and arrhythmias"
627,"Sparfloxacin","DB01208","Increased risk of cardiotoxicity and arrhythmias"
627,"Telavancin","DB06402","Additive QTc-prolongation may occur. Concomitant therapy should be avoided."
627,"Telithromycin","DB00976","Increased risk of cardiotoxicity and arrhythmias"
627,"Thioridazine","DB00679","Increased risk of cardiotoxicity and arrhythmias"
627,"Tipranavir","DB00932","Tipranavir, co-administered with Ritonavir, may increase the plasma concentration of Astemizole. Concomitant therapy is contraindicated."
627,"Troleandomycin","DB01361","Increased risk of cardiotoxicity and arrhythmias"
627,"Voriconazole","DB00582","Increased risk of cardiotoxicity and arrhythmias"
630,"Aminophylline","DB01223","This xanthine decreases the effect of adenosine"
630,"Caffeine","DB00201","Caffeine may diminish the therapeutic effect of adenosine. Specific management recommendations vary slightly depending on specific adenosine product used (i.e., therapeutic vs. diagnostic use of adenosine). Significantly higher adenosine doses, or alternative agents, may be required. Monitor for decreased therapeutic effects of adenosine if the patient is already receiving caffeine. Discontinue caffeine in advance (5 half-lives, or approximately 24 hours, is specifically recommended) of scheduled diagnostic use of adenosine (e.g., for radionuclide imaging studies) whenever possible."
630,"Dipyridamole","DB00975","Dipyridamole may increase the effect/toxicity of adenosine."
630,"Dyphylline","DB00651","This xanthine decreases the effect of adenosine"
630,"Oxtriphylline","DB01303","This xanthine decreases the effect of adenosine"
630,"Theophylline","DB00277","Theophylline may decrease the effect of adenosine."
631,"Amiodarone","DB01118","Increased risk of rhabdomyolysis"
631,"Amprenavir","DB00701","Amprenavir may increase the effect and toxicity of simvastatin. Concomitant therapy is contraindicated."
631,"Atazanavir","DB01072","Increased risk of myopathy/rhabdomyolysis"
631,"Bosentan","DB00559","Bosentan may decrease the serum concentration of simvastatin by increasing its metabolism. Monitor for changes in the therapeutic and adverse effects of simvastatin if bosentan is initiated, discontinued or dose changed."
631,"Carbamazepine","DB00564","Carbamazepine, a p-glycoprotein inducer, may decrease the effect of simvastatin by increasing its efflux. Monitor for changes in the therapeutic and adverse effects of simvastatin if carbamazepine is initiated, discontinued or dose changed."
631,"Clarithromycin","DB01211","The macrolide, clarithromycin, may increase the toxicity of the statin, simvastatin."
631,"Colchicine","DB01394","Increased risk of rhabdomyolysis with this combination"
631,"Cyclosporine","DB00091","Possible myopathy and rhabdomyolysis"
631,"Delavirdine","DB00705","Delavirdine, a strong CYP3A4 inhibitor, may increase the serum concentration of simvastatin by decreasing its metabolism. Monitor for changes in the therapeutic and adverse effects of simvastatin if delavirdine is initiated, discontinued or dose changed."
631,"Diltiazem","DB00343","Diltiazem may increase the serum concentration of simvastatin. Simvastatin may increase the serum concentration of diltiazem. Monitor for changes in the therapeutic and adverse effects of both agents if concomitant therapy is initiated, discontinued or if doses are changed."
631,"Dronedarone","DB04855","Dronedarone is a CYP2D6 inhibitor thus increasing serum concentrations of simvastatin 4-fold. Lower doses of simvastatin and doses should not exceed 20 mg to avoid statin-induced toxicities like myopathy. Consider rosuvastatin as cholesterol lowering therapy as there is no significant interaction between rosuvastatin and dronedarone. "
631,"Efavirenz","DB00625","Efavirenz may decrease the serum concentration of simvastatin. Monitor for changes in the therapeutic and adverse effects of simvastatin if efavirenz is initiated, discontinued or dose changed."
631,"Erythromycin","DB00199","The macrolide, erythromycin, may increase the toxicity of the statin, simvastatin."
631,"Etravirine","DB06414","Simvastatin, when administered concomitantly with etravirine (a strong CYP3A4 inducer), may experience a decrease in serum concentration. It is recommended to monitor continued efficacy of simvastatin therapy."
631,"Fenofibrate","DB01039","Increased risk of myopathy/rhabdomyolysis"
631,"Fluconazole","DB00196","Increased risk of myopathy/rhabdomyolysis"
631,"Fosamprenavir","DB01319","Fosamprenavir, a strong CYP3A4 inhibitor, may increase the serum concentration of simvastatin by decreasing its metabolism. Monitor for changes in the therapeutic and adverse effects of simvastatin if fosamprenavir is initiated, discontinued or dose changed."
631,"Fusidic Acid","DB02703","Increased risk of myopathy/rhabdomyolysis"
631,"Gemfibrozil","DB01241","Increased risk of myopathy/rhabdomyolysis"
631,"Imatinib","DB00619","Imatinib, a strong CYP3A4 inhibitor, may increase the effect and toxicity of simvastatin by decreasing its metabolism. Monitor for changes in the therapeutic and adverse effects of simvastatin if imatinib is initiated, discontinued or dose changed."
631,"Itraconazole","DB01167","Increased risk of myopathy/rhabdomyolysis"
631,"Ketoconazole","DB01026","Increased risk of myopathy/rhabdomyolysis"
631,"Lomitapide","DB08827","Simvastatin plasma concentrations are doubled by lomitapide. To prevent dose related adverse effects such as myopathy and rhabdomyolysis it is recommended to reduce the dose of simvastatin by 50%. See FDA label for additional dosage instructions. \
"
631,"Nefazodone","DB01149","Nefazodone may increase the effect and toxicity of simvastatin. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of simvastatin if nefazodone is initiated, discontinued or dose changed."
631,"Nelfinavir","DB00220","Nelfinavir may increase the effect and toxicity of simvastatin. Concomitant therapy should be avoided."
631,"Nevirapine","DB00238","The strong CYP3A4 inducer, nevirapine, may decrase the effect of simvastatin by increasing its metabolism. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of simvastatin if nevirapine is initiated, discontinued or dose changed."
631,"Pazopanib","DB06589","Elevated liver enzyme levels may be observed with concomitant therapy with pazopanib. Monitor closely for adverse effects. "
631,"Quinupristin","DB01369","This combination presents an increased risk of toxicity"
631,"Ranolazine","DB00243","Ranolazine may increase the serum concentration of simvastatin. Monitor for changes in the therapeutic and adverse effects of simvastatin if ranolazine is initiated, discontinued or dose changed."
631,"Rifabutin","DB00615","Rifabutin may decrease the effect of simvastatin by increasing its metabolism. Monitor for changes in the therapeutic effect of simvastatin if rifabutin is initiated, discontinued or dose changed."
631,"Rifampicin","DB01045","Rifampin may decrease the effect of simvastatin by increasing its metabolism. Monitor for changes in the therapeutic and adverse effects of simvastatin if rifampin is initiated, discontinued or dose changed."
631,"Saxagliptin","DB06335","Simvastatin is a moderate inhibitor of CYP3A4 and increases AUC of saxagliptin by 12%. Exposure of the active metabolite decreased by 2%. However, these changes in pharmacokinetics are not clinical significant. "
631,"Telaprevir","DB05521","Telaprevir increases levels by affecting CYP3A4 metabolism. Concomitant therapy is contraindicated. "
631,"Telithromycin","DB00976","Telithromycin may increase the adverse effects of simvastatin by decreasing its metabolism. Concomitant therapy should be avoided."
631,"Ticagrelor","DB08816","Patients receiving more than 40 mg per day of simvastatin may be at increased risk of statin-related adverse effects. "
631,"Tipranavir","DB00932","Tipranavir, co-administered with Ritonavir, may increase the plasma concentration of Simvastatin. Concomitant therapy is contraindicated."
631,"Tocilizumab","DB06273","Simvastatin is a CYP3A4 and OATP1B1 substrate. Exposure of simvastatin decreases following administration of tocilizumab. "
631,"Verapamil","DB00661","Verapamil, a moderate CYP3A4 inhibitor, may increase the serum concentration of Simvastatin by decreasing its metabolism. Avoid concurrent use if possible or reduce Simvastatin dose during concomitant therapy. Monitor for changes in the therapeutic/adverse effects of Simvastatin if Verapamil is initiated, discontinued or dose changed."
631,"Voriconazole","DB00582","Voriconazole, a strong CYP3A4 inhibitor, may increase the serum concentration of simvastatin by decreasing its metabolism. Monitor for changes in the therapeutic and adverse effects of simvastain if voriconazole is initiated, discontinued or dose changed."
632,"Ketoprofen","DB01009","The NSAID, ketoprofen, may increase increase the serum concentration of pemetrexed by decreasing its renal clearance. Patients with mild to moderate renal insufficiency (CrCl 45-79 ml/min) should avoid use of ketoprofen within 2 days of a pemetrexed dose. Patients with better renal function do not appear to be at risk. Monitor for toxicity in all patients during concomitant therapy. "
632,"Sulindac","DB00605","The NSAID, sulindac, may increase the serum concentration of pemetrexed by decreasing its elimination. This interaction more prevalent in patients with mild to moderate renal insufficiency. Consider alternate therapy or monitor for pemetrexed toxicity during concomitant therapy. "
632,"Tiaprofenic acid","DB01600","Tiaprofenic acid may decrease Pemetrexed excretion. Tiaprofenic acid should not be used around the time when Pemetrexed is administered. "
632,"Tolmetin","DB00500","Tolmetin may decrease the renal excretion of Pemetrexed in patients with decreased creatinine clearance. Tolmetin may be withheld in these patients from 2 days before to 2 days after Pemetrexed administration. "
633,"Ethotoin","DB00754","The hydantoin decreases the efficiency of mebendazole"
633,"Fosphenytoin","DB01320","The hydantoin decreases the efficiency of mebendazole"
633,"Mephenytoin","DB00532","The hydantoin decreases the efficiency of mebendazole"
633,"Phenytoin","DB00252","The hydantoin decreases the efficiency of mebendazole"
637,"Acenocoumarol","DB01418","Propoxyphene may increase the anticoagulant effect of acenocoumarol."
637,"Alvimopan","DB06274","Increases levels by receptor binding competition. Discontinue opioid administration at least 7 days prior to administrating Alvimopan. "
637,"Anisindione","DB01125","Propoxyphene may increase the anticoagulant effect of anisindione."
637,"Atomoxetine","DB00289","The CYP2D6 inhibitor could increase the effect and toxicity of atomoxetine"
637,"Carbamazepine","DB00564","Propoxyphene increases the effect of carbamazepine"
637,"Cimetidine","DB00501","Cimetidine, a moderate CYP3A4 inhibitor, may decrease the metabolism of propoxyphene. Monitor for changes in the therapeutic and adverse effects of propoxyphene if cimetidine is intitiated, discontinued or dose changed."
637,"Dicoumarol","DB00266","Propoxyphene may increase the anticoagulant effect of dicumarol."
637,"Insulin Lispro","DB00046","Concomitant therapy with drugs that may increase the blood-glucose-lowering effect of insulin lispro and thus the chance of hypoglycemia should be monitored closely. "
637,"Ritonavir","DB00503","Ritonavir increases the levels of analgesic"
637,"Tranylcypromine","DB00752","Increased risk of serotonin syndrome. Concomitant use should be avoided. "
637,"Triprolidine","DB00427","The CNS depressants, Triprolidine and Propoxyphene, may increase adverse/toxic effects due to additivity. Monitor for increased CNS depressant effects during concomitant therapy. "
637,"Warfarin","DB00682","Propoxyphene may increase the anticoagulant effect of warfarin."
638,"Acenocoumarol","DB01418","Mitotane may decrease the anticoagulant effect of acenocoumarol."
638,"Anisindione","DB01125","Mitotane may decrease the anticoagulant effect of anisindione."
638,"Dicoumarol","DB00266","Mitotane may decrease the anticoagulant effect of dicumarol."
638,"Spironolactone","DB00421","Spironolactone antagonizes the effect of mitotane"
638,"Warfarin","DB00682","Mitotane may decrease the anticoagulant effect of warfarin."
639,"Zidovudine","DB00495","Zidovudine may decrease the efficacy of stavudine. Concomitant therapy should be avoided. "
640,"Glucarpidase","DB08898","Do not administer leucovorin within 2 hours of glucarpidase due to the fact that leucovorin is degraded by glucarpidase."
640,"Trimethoprim","DB00440","The efficacy of Trimethoprim may be reduced by Leucovorin (folinic acid). The antibiotic, Trimethoprim, acts by blocking bacterial folic acid metabolism. Leucovorin may reduce the efficacy of Trimethoprim by providing an alternate source of folic acid. The therapeutic effect of Trimethoprim should be closely monitored."
641,"Aciclovir","DB00787","Acyclovir increases the effect and toxicity of dyphylline."
641,"Adenosine","DB00640","This xanthine decreases the effect of adenosine"
641,"Bromazepam","DB01558","Dyphylline may decrease the therapeutic effect of bromazepam. Monitor for changes in the therapeutic effects of bromazepam if dyphylline is initiated, discontinued or dose changed. "
641,"Carbamazepine","DB00564","Carbamazepine may decrease the serum concentration of diphylline. Diphylline may decrease the serum concentration of carbamazepine. Monitor for changes in the therapeutic effect of both agents if concomitant therapy is initiated, discontinued or dose changed."
641,"Cimetidine","DB00501","Increases the effect of theophylline"
641,"Ciprofloxacin","DB00537","Ciprofloxacin may increase the effect of dyphylline."
641,"Clarithromycin","DB01211","Increases the effect and toxicity of theophylline "
641,"Disulfiram","DB00822","Increases the effect and toxicity of theophylline"
641,"Erythromycin","DB00199","The macrolide, erythromycin, may increase the effect and toxicity of the theophylline derivative, dyphylline."
641,"Ethinyl Estradiol","DB00977","The contraceptive increases the effect and toxicity of theophylline"
641,"Fluvoxamine","DB00176","Increases the effect and toxicity of theophylline"
641,"Fosphenytoin","DB01320","Decreased effect of both products"
641,"Grepafloxacin","DB00365","Grepafloxacin may increase the effect of dyphylline."
641,"Interferon Alfa-2a, Recombinant","DB00034","Interferon increases the effect and toxicity of theophylline"
641,"Interferon Alfa-2b, Recombinant","DB00105","Interferon increases the effect and toxicity of theophylline"
641,"Interferon alfa-n1","DB00011","Interferon increases the effect and toxicity of theophylline"
641,"Isoniazid","DB00951","Increases the effect and toxicity of theophylline"
641,"Lithium","DB01356","Theophylline decreases serum levels of lithium"
641,"Mexiletine","DB00379","Mexiletine increases the effect and toxicity of theophylline"
641,"Nadolol","DB01203","Antagonism of action and increased effect of theophylline"
641,"Norfloxacin","DB01059","Norfloxacin may increase the effect of dyphylline."
641,"Peginterferon alfa-2a","DB00008","Interferon increases the effect and toxicity of theophylline"
641,"Peginterferon alfa-2b","DB00022","Interferon increases the effect and toxicity of theophylline"
641,"Pentoxifylline","DB00806","Pentoxifylline increases the effect and toxicity of theophylline"
641,"Phenobarbital","DB01174","The barbiturate, phenobarbital, decreases the effect of dyphylline."
641,"Phenytoin","DB00252","Decreased effect of both products"
641,"Pindolol","DB00960","Antagonism of action and increased effect of theophylline"
641,"Primidone","DB00794","The barbiturate, primidone, decreases the effect of dyphylline."
641,"Propafenone","DB01182","Propafenone increases the effect of theophylline"
641,"Propranolol","DB00571","Antagonism of action and increased effect of theophylline"
641,"Rifampicin","DB01045","Rifampin decreases the effect of theophylline"
641,"Temazepam","DB00231","Dyphylline may decrease the efficacy of Temazepam. Monitor for changes in the therapeutic effect of Temazepam if Dyphylline is initiated, discontinued or dose changed. "
641,"Terbinafine","DB00857","Terbinafine increases the effect and toxicity of theophylline"
641,"Ticlopidine","DB00208","Ticlopidine increases the effect and toxicity of theophylline"
641,"Timolol","DB00373","Antagonism of action and increased effect of theophylline"
642,"Alvimopan","DB06274","Increases levels by receptor binding competition. Discontinue opioid administration at least 7 days prior to administrating Alvimopan. "
642,"Triprolidine","DB00427","The CNS depressants, Triprolidine and Pentazocine, may increase adverse/toxic effects due to additivity. Monitor for increased CNS depressant effects during concomitant therapy. "
643,"Atazanavir","DB01072","This gastric pH modifier decreases the levels/effects of atazanavir"
643,"Dihydrocodeine","DB01551","May enhance CNS depressant effects of CNS depressants. It is recommended to monitor therapy. "
643,"Eltrombopag","DB06210","Levels of eltrombopag are decreased due to GI inhibition. Separate administration by at least 4 hours. "
643,"Tiludronate","DB01133","The divalent cation of oral Magnesium sulfate may significantly decrease the absorption of Tiludronate by forming a nonabsorbable chelate. Oral dosing should be separated by at least 2 hours. "
643,"Triprolidine","DB00427","The CNS depressants, Triprolidine and Magnesium sulfate, may increase adverse/toxic effects due to additivity. Monitor for increased CNS depressant effects during concomitant therapy. "
643,"Trovafloxacin","DB00685","Magnesium may decrease the absorption of orally administered Trovafloxacin. Administer Trovafloxacin 2 hours before or 6 hours after a dose of the magnesium containing agent to minimize the interaction. "
644,"Bimatoprost","DB00905","The concomitant use of bimatoprost and latanoprost may result in increased intraocular pressure. Consider avoiding this combination of therapy. Monitor for paradoxical increases in intraocular pressure during concomitant use. "
645,"Fosphenytoin","DB01320","The enzyme inducer, fosphenytoin, decreases the effect of the hormone agent, estrone."
645,"Griseofulvin","DB00400","The enzyme inducer, griseofulvin, decreases the effect of the hormone agent, estrone."
645,"Phenobarbital","DB01174","The enzyme inducer, phenobarbital, decreases the effect of the hormone agent, estrone."
645,"Phenytoin","DB00252","The enzyme inducer, phenytoin, decreases the effect of the hormone agent, estrone."
645,"Prednisolone","DB00860","The estrogenic agent, estrone, may increase the effect of the corticosteroid, prednisolone."
645,"Prednisone","DB00635","The estrogenic agent, estrone, may increase the effect of corticosteroid, prednisone."
645,"Primidone","DB00794","The enzyme inducer, primidone, decreases the effect of the hormone agent, estrone."
645,"Tipranavir","DB00932","Estropipate may increase the adverse dermatological effects (i.e. skin rash) of Tipranavir. Tipranavir may decrease the serum concentration Estropipate. Monitor for estrogen deficiency during concomitant therapy. "
646,"Almotriptan","DB00918","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome."
646,"Aminoglutethimide","DB00357","The CYP3A4 inducer, Aminoglutethimide, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Aminoglutethimide is initiated, discontinued or dose changed."
646,"Amiodarone","DB01118","The CYP3A4 inhibitor, Amiodarone, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Amiodarone is initiated, discontinued or dose changed."
646,"Amitriptyline","DB00321","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome. "
646,"Amoxapine","DB00543","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome."
646,"Amprenavir","DB00701","The protease inhibitor, Amprenavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Amprenavir is initiated, discontinued or dose changed. "
646,"Aprepitant","DB00673","The CYP3A4 inhibitor, Aprepitant, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Aprepitant is initiated, discontinued or dose changed."
646,"Atazanavir","DB01072","The protease inhibitor, Atazanavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Atazanavir is initiated, discontinued or dose changed. "
646,"Bosentan","DB00559","The CYP3A4 inducer, Bosentan, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Bosentan is initiated, discontinued or dose changed."
646,"Bromocriptine","DB01200","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome."
646,"Buspirone","DB00490","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome."
646,"Cabergoline","DB00248","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome."
646,"Carbamazepine","DB00564","The CYP3A4 inducer, Carbamazepine, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Carbamazepine is initiated, discontinued or dose changed."
646,"Cimetidine","DB00501","The CYP3A4 inhibitor, Cimetidine, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Cimetidine is initiated, discontinued or dose changed."
646,"Citalopram","DB00215","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome."
646,"Clarithromycin","DB01211","The CYP3A4 inhibitor, Clarithromycin, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Clarithromycin is initiated, discontinued or dose changed. "
646,"Clomipramine","DB01242","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome."
646,"Clotrimazole","DB00257","The CYP3A4 inhibitor, Clotrimazole, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Clotrimazole is initiated, discontinued or dose changed."
646,"Conivaptan","DB00872","The CYP3A4 inhibitor, Conivaptan, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Conivaptan is initiated, discontinued or dose changed. "
646,"Cyclosporine","DB00091","The CYP3A4 inhibitor, Cyclosporine, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Cyclosporine is initiated, discontinued or dose changed."
646,"Dabigatran etexilate","DB06695","P-Glycoprotein inducers such as trazodone may decrease the serum concentration of dabigatran etexilate. This combination should be avoided."
646,"Darunavir","DB01264","The protease inhibitor, Darunavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Darunavir is initiated, discontinued or dose changed. "
646,"Delavirdine","DB00705","The CYP3A4 inhibitor, Delavirdine, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Delavirdine is initiated, discontinued or dose changed. "
646,"Desipramine","DB01151","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome."
